id;Type;Toetsparameter;ParameterNaam;ParameterBeschrijving;Data aanwezig in Scheldemonitor;Parameter Name in Scheldemonitor;Parameter Ids in Scheldemonitor;url;Dataset name;Opmerkingen data beschikbaarheid;R script geschreven om data in te lezen;Opmerkingen script;Scheldemonitor;Datafiche_ls
3119;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Phaeophorbide in ug/l in zwevend stof;945;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28945%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 3275 #kolommen: 11 kolommen,             min ts: 2003-01-14T10:50:00 max ts: 2010-12-15T15:38:56, minval: 0.0, maxval 34.7097,             dataproviders: NIOZ-NIOO (Koninklijk Nederlands Instituut voor Onderzoek der Zee), De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3120;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Phaeophytin a in ug/l in oppervlaktewater;947;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28947%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 6725 #kolommen: 11 kolommen,             min ts: 1995-05-03T02:30:00 max ts: 2011-05-11T11:57:00, minval: 0.0, maxval 68.6049007346939,             dataproviders: NIOZ-NIOO (Koninklijk Nederlands Instituut voor Onderzoek der Zee), De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3121;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Stikstof in mg/l particulair gebonden in oppervlaktewater;1022;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281022%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 4012 #kolommen: 11 kolommen,             min ts: 1961-01-08T09:21:00 max ts: 2019-12-18T14:08:00, minval: 0.002, maxval 15.4944929748,             dataproviders: RWS - Rijkswaterstaat, De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3122;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Violaxanthine in ug/l in oppervlaktewater;1184;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281184%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 8910 #kolommen: 11 kolommen,             min ts: 2001-04-04T02:00:00 max ts: 2019-12-11T12:18:00, minval: 0.0, maxval 37.4295,             dataproviders: De Vlaamse Waterweg, NIOZ-NIOO (Koninklijk Nederlands Instituut voor Onderzoek der Zee)            ;;;ja;S-DS-V-009
3123;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Zeaxanthine in ug/l in oppervlaktewater;1195;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281195%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 9407 #kolommen: 11 kolommen,             min ts: 2001-04-04T02:00:00 max ts: 2019-12-11T12:18:00, minval: 0.0, maxval 10.3019,             dataproviders: NIOZ-NIOO (Koninklijk Nederlands Instituut voor Onderzoek der Zee), De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3124;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyllide in ug/l in de waterkolom;1290;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281290%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 777 #kolommen: 11 kolommen,             min ts: 2003-01-14T10:50:00 max ts: 2008-04-16T10:45:00, minval: 0.0, maxval 68.1692,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3125;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Lycopen in ug/l in oppervlaktewater;1298;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281298%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 127 #kolommen: 11 kolommen,             min ts: 2003-03-18T10:27:00 max ts: 2004-02-25T12:20:00, minval: 0.0, maxval 11.1837,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3126;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Phaeophytin b in ug/l in oppervlaktewater;1304;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281304%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 1158 #kolommen: 11 kolommen,             min ts: 2003-01-14T10:50:00 max ts: 2010-12-15T15:38:56, minval: 0.0, maxval 6.814,             dataproviders: De Vlaamse Waterweg, NIOZ-NIOO (Koninklijk Nederlands Instituut voor Onderzoek der Zee)            ;;;ja;S-DS-V-009
3127;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Koolstof van fytoplankton in ug/l in oppervlaktewater;2558;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282558%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 45606 #kolommen: 11 kolommen,             min ts: 1996-01-09T11:00:00 max ts: 2019-10-16T02:00:00, minval: 0.0, maxval 67111.6094,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3128;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Phaeopigmenten in ug/l in de waterkolom;3577;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%283577%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 4236 #kolommen: 11 kolommen,             min ts: 2010-01-11T10:00:00 max ts: 2018-12-12T12:51:00, minval: 2.5, maxval 421.32599999999996,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-DS-V-009
3129;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Densiteit Fytoplankton in de Waterkolom in ug/l;3608;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%283608%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv; Fytoplankton;url werkt, #rijen: 0 #kolommen: 11 kolommen,             min ts: nan max ts: nan, minval: nan, maxval nan,             dataproviders:             ;;;ja;S-DS-V-009
3130;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl a in ug/l in oppervlaktewater;238;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28238%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorofyl (periodiek);url werkt, #rijen: 20738 #kolommen: 11 kolommen,             min ts: 1975-05-21T06:10:00 max ts: 2019-12-19T16:11:00, minval: 0.0, maxval 999999999999.0,             dataproviders: De Vlaamse Waterweg, RWS - Rijkswaterstaat, VMM - Vlaamse Milieumaatschappij            ;;;ja;S-FC-N-012
3131;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Feofytine a in ug/l in oppervlaktewater;1800;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281800%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorofyl (periodiek);url werkt, #rijen: 2853 #kolommen: 11 kolommen,             min ts: 1988-01-11T10:57:00 max ts: 2019-12-18T14:08:00, minval: 0.01, maxval 999999999999.0,             dataproviders: RWS - Rijkswaterstaat            ;;;ja;S-FC-N-012
3132;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Feofytine in ug/l in oppervlaktewater;1801;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281801%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorofyl (periodiek);url werkt, #rijen: 269 #kolommen: 11 kolommen,             min ts: 1986-01-06T19:00:00 max ts: 1997-03-03T16:28:00, minval: 1.0, maxval 21.6,             dataproviders: RWS - Rijkswaterstaat            ;;;ja;S-FC-N-012
3133;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl a in ug/l in oppervlaktewater;238;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28238%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 20738 #kolommen: 11 kolommen,             min ts: 1975-05-21T06:10:00 max ts: 2019-12-19T16:11:00, minval: 0.0, maxval 999999999999.0,             dataproviders: De Vlaamse Waterweg, RWS - Rijkswaterstaat, VMM - Vlaamse Milieumaatschappij            ;;;ja;S-FC-V-012
3134;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl a in % in oppervlaktewater;248;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28248%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 9553 #kolommen: 11 kolommen,             min ts: 2004-06-28T09:05:50 max ts: 2008-10-02T19:19:56, minval: 0.4, maxval 37.3,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3135;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Phaeopigmenten in ug/l in oppervlaktewater;1305;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281305%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 1426 #kolommen: 11 kolommen,             min ts: 2002-03-19T10:40:00 max ts: 2018-05-02T17:55:00, minval: 2.0, maxval 287.0,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3136;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Ratio chlorofyl a/particulair organisch koolstof in oppervlaktewater;1306;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281306%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 553 #kolommen: 11 kolommen,             min ts: 1995-12-12T11:35:00 max ts: 1998-12-17T14:15:00, minval: 0.0002, maxval 0.0472,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3137;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Antheraxanthine in ug/l na filtratie in oppervlaktewater;2563;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282563%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 1981 #kolommen: 11 kolommen,             min ts: 2009-04-06T11:00:00 max ts: 2019-12-11T12:18:00, minval: 0.0, maxval 23.2368,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3138;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Prasinoxanthin in ug/l na filtratie in oppervlaktewater;2564;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282564%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 4721 #kolommen: 11 kolommen,             min ts: 2001-04-04T02:00:00 max ts: 2019-12-11T12:18:00, minval: 0.0, maxval 11.82,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3139;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Pyropheophytin a in mg/l na filtratie in oppervlaktewater;2565;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282565%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 182 #kolommen: 11 kolommen,             min ts: 2010-01-11T01:00:00 max ts: 2010-06-09T12:42:00, minval: 0.0, maxval 8.5987,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3140;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Prasinoxanthin in mg/m2 in sediment;2577;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282577%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 2560 #kolommen: 11 kolommen,             min ts: 2008-07-08T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 4.2743,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3141;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Alloxanthine in mg/m2 in sediment;2655;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282655%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 2936 #kolommen: 11 kolommen,             min ts: 2008-07-08T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 8.3518,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3142;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;B-Carotenoid in mg/m2 in sediment;2656;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282656%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 2936 #kolommen: 11 kolommen,             min ts: 2008-07-08T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 28.9,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3143;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl a in mg/m2 in sediment;2657;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282657%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 3928 #kolommen: 11 kolommen,             min ts: 2006-05-01T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 598.4949,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3144;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl b in mg/m2 in sediment;2658;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282658%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 3382 #kolommen: 11 kolommen,             min ts: 2006-05-01T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 93.5065,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
3145;RP;Fytoplankton;Biomassa;Verhouding kiezelwieren/groenwieren;ja;Chlorofyl c2 in mg/m2 in sediment;2659;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282659%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Chlorophyl a - Periodiek;url werkt, #rijen: 3277 #kolommen: 11 kolommen,             min ts: 2008-07-08T02:00:00 max ts: 2019-12-16T01:00:00, minval: 0.0, maxval 27.7819,             dataproviders: De Vlaamse Waterweg            ;;;ja;S-FC-V-012
